date,ticker,simfinid_x,open,high,low,close,adj._close,volume,dividend,shares_outstanding,simfinid_y,company_name,industryid,isin,end_of_financial_year_(month),market,main_currency,ma_5,ma_20,volatility_10,price_movement
2019-05-29,AAPL,111052,44.1,44.84,44.0,44.34,42.65,113924660,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,43.14,46.279,1.2400631704338847,1
2019-05-30,AAPL,111052,44.49,44.81,44.17,44.58,42.88,84873648,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,42.926,45.901500000000006,1.1323544792451374,0
2019-05-31,AAPL,111052,44.06,44.5,43.75,43.77,42.1,108174336,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,42.706,45.50150000000001,1.050968336556477,0
2019-06-03,AAPL,111052,43.9,44.48,42.57,43.33,41.67,161584276,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,42.432,45.049,0.9475729230219,1
2019-06-04,AAPL,111052,43.86,44.96,43.63,44.91,43.2,123871844,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,42.5,44.712,0.8943501675641601,1
2019-06-05,AAPL,111052,46.07,46.25,45.28,45.63,43.9,119093708,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,42.75,44.477500000000006,0.7070478531658818,1
2019-06-06,AAPL,111052,45.77,46.37,45.54,46.3,44.54,90105244,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,43.082,44.2745,0.8163904294718008,1
2019-06-07,AAPL,111052,46.63,47.98,46.44,47.54,45.73,122737572,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,43.80800000000001,44.157,1.1902852132529906,1
2019-06-10,AAPL,111052,47.95,48.84,47.91,48.15,46.31,104883404,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,44.736000000000004,44.1015,1.5259037395006498,1
2019-06-11,AAPL,111052,48.72,49.0,48.4,48.7,46.85,107731528,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,45.466,44.211,1.810647827589732,0
2019-06-12,AAPL,111052,48.49,48.99,48.35,48.55,46.7,73012756,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,46.025999999999996,44.2775,1.9284697445268448,0
2019-06-13,AAPL,111052,48.67,49.2,48.4,48.54,46.69,86698500,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,46.456,44.3165,1.9732795600781257,0
2019-06-14,AAPL,111052,47.89,48.4,47.58,48.19,46.35,75045896,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,46.580000000000005,44.3485,1.7830759938936767,1
2019-06-17,AAPL,111052,48.23,48.74,48.04,48.47,46.62,58676576,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,46.642,44.407,1.3240883656312181,1
2019-06-18,AAPL,111052,49.01,50.07,48.8,49.61,47.72,106204016,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,46.815999999999995,44.5915,1.1385024276556248,0
2019-06-19,AAPL,111052,49.92,49.97,49.33,49.47,47.58,84496940,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,46.992000000000004,44.727,0.9043161934731516,1
2019-06-20,AAPL,111052,50.09,50.15,49.51,49.87,47.96,86055952,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,47.246,44.927499999999995,0.7007052003359131,0
2019-06-21,AAPL,111052,49.7,50.21,49.54,49.7,47.8,191202356,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,47.535999999999994,45.157500000000006,0.6354665827388598,0
2019-06-24,AAPL,111052,49.63,50.04,49.54,49.65,47.75,72881684,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,47.762,45.392999999999994,0.6097686264295775,0
2019-06-25,AAPL,111052,49.61,49.81,48.82,48.89,47.03,84281336,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,47.624,45.6015,0.6008142622956075,1
2019-06-26,AAPL,111052,49.44,50.25,49.34,49.95,48.05,104270048,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,47.717999999999996,45.8715,0.6222762873337085,0
2019-06-27,AAPL,111052,50.07,50.39,49.89,49.94,48.03,83598868,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,47.732000000000006,46.129,0.6072606981812759,0
2019-06-28,AAPL,111052,49.67,49.88,49.26,49.48,47.59,124442568,0.0,18404300000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,47.69,46.403499999999994,0.45680168320381825,1
2019-07-01,AAPL,111052,50.79,51.12,50.16,50.39,48.47,109266956,0.0,18125580000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,47.834,46.7435,0.3777359453964094,1
2019-07-02,AAPL,111052,50.35,50.78,50.34,50.68,48.75,67740868,0.0,18125580000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.178,47.021,0.48054251748538535,1
2019-07-03,AAPL,111052,50.82,51.11,50.67,51.1,49.15,45448180,0.0,18125580000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.397999999999996,47.2835,0.6044979551477956,0
2019-07-05,AAPL,111052,50.84,51.27,50.73,51.06,49.11,69062072,0.0,18125580000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.614,47.512,0.6874760601893182,0
2019-07-08,AAPL,111052,50.2,50.35,49.6,50.01,48.1,101354512,0.0,18125580000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.716,47.6305,0.6758377517324418,1
2019-07-09,AAPL,111052,49.8,50.38,49.7,50.31,48.39,82312060,0.0,18125580000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.7,47.734500000000004,0.6582476737521351,1
2019-07-10,AAPL,111052,50.46,50.93,50.39,50.81,48.87,71588552,0.0,18125580000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.724000000000004,47.8355,0.5158046572536445,0
2019-07-11,AAPL,111052,50.83,51.1,50.43,50.44,48.52,80767368,0.0,18125580000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.598,47.9265,0.49624814581248494,1
2019-07-12,AAPL,111052,50.61,51.0,50.55,50.83,48.89,70380848,0.0,18125580000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.553999999999995,48.036500000000004,0.480397983158061,1
2019-07-15,AAPL,111052,51.02,51.47,51.0,51.3,49.35,67789680,0.0,18125580000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.804,48.1865,0.3895866755651393,0
2019-07-16,AAPL,111052,51.15,51.53,50.88,51.12,49.18,67467264,0.0,18125580000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.962,48.314499999999995,0.3955151352632987,0
2019-07-17,AAPL,111052,51.01,51.27,50.82,50.84,48.9,56429800,0.0,18125580000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.968,48.3735,0.3949458472023047,1
2019-07-18,AAPL,111052,51.0,51.47,50.92,51.41,49.46,74328644,0.0,18125580000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.156,48.4675,0.4318963352988427,0
2019-07-19,AAPL,111052,51.45,51.62,50.59,50.65,48.72,83717228,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.122,48.5055,0.4260881494611588,1
2019-07-22,AAPL,111052,50.91,51.81,50.9,51.8,49.83,89111728,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.217999999999996,48.607,0.4439832329167919,1
2019-07-23,AAPL,111052,52.12,52.23,51.82,52.21,50.22,73420840,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.426,48.7305,0.5286502729700039,0
2019-07-24,AAPL,111052,51.92,52.29,51.79,52.17,50.18,59966268,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.682,48.888,0.5972948276280896,0
2019-07-25,AAPL,111052,52.22,52.31,51.68,51.76,49.78,55638140,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.745999999999995,48.9745,0.5386289178193828,1
2019-07-26,AAPL,111052,51.87,52.43,51.78,51.94,49.96,70475496,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.994,49.071000000000005,0.5207857311581748,1
2019-07-29,AAPL,111052,52.12,52.66,52.11,52.42,50.42,86693556,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,50.112,49.2125,0.5798706752373205,0
2019-07-30,AAPL,111052,52.19,52.54,51.83,52.2,50.21,135742872,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,50.11,49.2995,0.5756117518684649,1
2019-07-31,AAPL,111052,54.1,55.34,52.83,53.26,51.23,277125444,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,50.32000000000001,49.423500000000004,0.6517574531817704,0
2019-08-01,AAPL,111052,53.48,54.51,51.69,52.11,50.12,216071688,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,50.388,49.472,0.6236995359236093,0
2019-08-02,AAPL,111052,51.38,51.61,50.41,51.01,49.06,163448488,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,50.208,49.4695,0.5466148349413817,0
2019-08-05,AAPL,111052,49.5,49.66,48.15,48.34,46.49,209571876,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.422000000000004,49.388999999999996,1.2710192760144061,1
2019-08-06,AAPL,111052,49.08,49.52,48.51,49.25,47.37,143299148,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.854,49.338,1.4631609617537515,1
2019-08-07,AAPL,111052,48.85,49.89,48.45,49.76,47.86,133457600,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.18,49.2875,1.522899281706563,1
2019-08-08,AAPL,111052,50.05,50.88,49.85,50.86,48.92,108038092,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,47.940000000000005,49.3075,1.5139000407336898,0
2019-08-09,AAPL,111052,50.33,50.69,49.82,50.25,48.52,98478984,0.19,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,47.83200000000001,49.289,1.498176669599902,0
2019-08-12,AAPL,111052,49.91,50.51,49.79,50.12,48.39,89927556,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.212,49.241,1.4230487615601513,1
2019-08-13,AAPL,111052,50.26,53.03,50.12,52.24,50.44,190159144,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.826,49.304,1.4496742929208815,0
2019-08-14,AAPL,111052,50.79,51.61,50.65,50.69,48.94,146189772,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.042,49.306,1.1873167694895912,0
2019-08-15,AAPL,111052,50.87,51.28,49.92,50.44,48.7,111533452,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,48.998000000000005,49.268,1.0654519124661876,1
2019-08-16,AAPL,111052,51.07,51.79,50.96,51.62,49.85,115254496,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.264,49.3245,1.140767772647525,1
2019-08-19,AAPL,111052,52.66,53.18,52.51,52.59,50.78,97727660,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.742000000000004,49.372,1.0861864992307821,0
2019-08-20,AAPL,111052,52.72,53.34,52.58,52.59,50.78,107678116,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.81,49.4,1.060595220723887,1
2019-08-21,AAPL,111052,53.25,53.41,52.9,53.16,51.33,86258988,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,50.288,49.457499999999996,1.0975756111641544,0
2019-08-22,AAPL,111052,53.3,53.61,52.69,53.12,51.29,89071276,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,50.806000000000004,49.533,1.1721755651589532,0
2019-08-23,AAPL,111052,52.36,53.01,50.25,50.66,48.92,187531372,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,50.62,49.481,1.1256780672604707,1
2019-08-26,AAPL,111052,51.47,51.8,51.27,51.62,49.85,104264520,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,50.434,49.4525,0.988318437212166,0
2019-08-27,AAPL,111052,51.97,52.14,50.88,51.04,49.28,103589376,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,50.134,49.406,1.010245294745645,1
2019-08-28,AAPL,111052,51.02,51.43,50.83,51.38,49.61,63830528,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.790000000000006,49.325,0.9548990638922966,1
2019-08-29,AAPL,111052,52.12,52.33,51.66,52.25,50.45,84030608,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.622,49.341499999999996,0.8350808344107601,0
2019-08-30,AAPL,111052,52.54,52.61,51.8,52.19,50.39,84650244,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.916000000000004,49.408,0.8263413338325599,0
2019-09-03,AAPL,111052,51.61,51.74,51.05,51.42,49.65,80238296,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,49.876,49.566,0.8258093672944613,1
2019-09-04,AAPL,111052,52.1,52.37,51.83,52.3,50.5,76867280,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,50.120000000000005,49.722500000000004,0.8067913126840099,1
2019-09-05,AAPL,111052,53.0,53.49,52.88,53.32,51.48,95787936,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,50.494,49.903499999999994,0.8326236978505887,0
2019-09-06,AAPL,111052,53.51,53.6,53.13,53.31,51.48,77449176,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,50.7,50.0315,0.8633326898325467,1
2019-09-09,AAPL,111052,53.71,54.11,52.77,53.54,51.7,109237604,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,50.962,50.1905,0.8669031728580181,1
2019-09-10,AAPL,111052,53.47,54.2,52.93,54.17,52.31,127111724,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,51.49400000000001,50.3865,1.0171993140209301,1
2019-09-11,AAPL,111052,54.52,55.93,54.43,55.9,53.97,177158584,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,52.188,50.563,1.3304067882502937,0
2019-09-12,AAPL,111052,56.2,56.6,55.72,55.77,53.85,128906676,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,52.662,50.808499999999995,1.453599364031019,0
2019-09-13,AAPL,111052,55.0,55.2,54.26,54.69,52.8,159053184,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,52.926,51.0135,1.4408797466980834,1
2019-09-16,AAPL,111052,54.43,55.03,54.39,54.98,53.08,84632564,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,53.202,51.175,1.3961041030908032,1
2019-09-17,AAPL,111052,54.99,55.2,54.78,55.17,53.28,73545872,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,53.396,51.3,1.1423586710546172,1
2019-09-18,AAPL,111052,55.27,55.71,54.86,55.69,53.78,102572372,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,53.35799999999999,51.45,0.9813941330804916,0
2019-09-19,AAPL,111052,55.5,55.94,55.09,55.24,53.34,88751504,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,53.25599999999999,51.5505,0.8801445588338461,0
2019-09-20,AAPL,111052,55.34,55.64,54.37,54.43,52.56,231908376,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,53.208000000000006,51.614,0.7323485812404047,1
2019-09-23,AAPL,111052,54.74,54.96,54.41,54.68,52.8,77678592,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,53.152,51.80800000000001,0.5684882486817895,0
2019-09-24,AAPL,111052,55.26,55.62,54.3,54.42,52.55,125737468,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,53.00599999999999,51.943,0.531694356646082,1
2019-09-25,AAPL,111052,54.64,55.38,54.28,55.26,53.35,89924024,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,52.92,52.1465,0.4638833665676916,0
2019-09-26,AAPL,111052,55.0,55.23,54.71,54.97,53.08,76353248,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,52.867999999999995,52.31999999999999,0.3909191448089614,0
2019-09-27,AAPL,111052,55.13,55.24,54.32,54.7,52.82,101445140,0.0,18076720000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,52.919999999999995,52.4385,0.3894782835200508,1
2019-09-30,AAPL,111052,55.23,56.15,55.2,55.99,54.06,105274332,0.0,17772944000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,53.172000000000004,52.622,0.5012162983963889,1
2019-10-01,AAPL,111052,56.27,57.05,56.05,56.15,54.21,144748652,0.0,17772944000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,53.504,52.85,0.6017428391305142,0
2019-10-02,AAPL,111052,55.77,55.9,54.48,54.74,52.86,143069028,0.0,17772944000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,53.40599999999999,52.967999999999996,0.5825814201564549,1
2019-10-03,AAPL,111052,54.61,55.24,53.78,55.2,53.3,121410744,0.0,17772944000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,53.45,53.059000000000005,0.5813671626245999,1
2019-10-04,AAPL,111052,56.41,56.87,55.97,56.75,54.8,139022212,0.0,17772944000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,53.846000000000004,53.225,0.7359204365210316,1
2019-10-07,AAPL,111052,56.57,57.48,56.46,56.77,54.81,123557076,0.0,17772944000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,53.996,53.3805,0.8277573450128082,0
2019-10-08,AAPL,111052,56.45,57.02,56.08,56.1,54.17,117130800,0.0,17772944000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,53.988,53.4735,0.7585395324059679,1
2019-10-09,AAPL,111052,56.76,56.95,56.41,56.76,54.8,76117696,0.0,17772944000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,54.376,53.515,0.811191852906989,1
2019-10-10,AAPL,111052,56.98,57.61,56.83,57.52,55.54,115851936,0.0,17772944000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,54.824,53.5995,0.9054532321197066,1
2019-10-11,AAPL,111052,58.24,59.41,58.08,59.05,57.02,167960840,0.0,17772944000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,55.26800000000001,53.810500000000005,1.1638924157996953,0
2019-10-14,AAPL,111052,58.73,59.53,58.67,58.97,56.94,97653936,0.0,17772944000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,55.694,54.003499999999995,1.3660181388093158,0
2019-10-15,AAPL,111052,59.1,59.41,58.72,58.83,56.8,92161932,0.0,17772944000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,56.21999999999999,54.1795,1.473545987669983,0
2019-10-16,AAPL,111052,58.34,58.81,58.3,58.59,56.58,77146776,0.0,17772944000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,56.576,54.319500000000005,1.303893315336162,1
2019-10-17,AAPL,111052,58.77,59.04,58.38,58.82,56.79,69091588,0.0,17772944000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,56.826,54.492,1.1092965739104483,1
2019-10-18,AAPL,111052,58.65,59.4,58.57,59.1,57.07,96992092,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,56.836,54.717499999999994,1.1085004886484782,1
2019-10-21,AAPL,111052,59.38,60.25,59.33,60.13,58.06,87246268,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,57.06,54.98049999999999,1.178144020624784,0
2019-10-22,AAPL,111052,60.29,60.55,59.91,59.99,57.92,90736004,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,57.28399999999999,55.249,0.9772955881754929,1
2019-10-23,AAPL,111052,60.52,60.81,60.3,60.8,58.7,79730180,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,57.708000000000006,55.51649999999999,0.8856485382667125,1
2019-10-24,AAPL,111052,61.13,61.2,60.45,60.9,58.8,71665020,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,58.11,55.802499999999995,0.8285972081379328,1
2019-10-25,AAPL,111052,60.79,61.68,60.72,61.65,59.52,73477184,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,58.6,56.1375,1.0308658712194807,1
2019-10-28,AAPL,111052,61.85,62.31,61.68,62.26,60.12,94621472,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,59.012,56.44050000000001,1.2345597505906472,0
2019-10-29,AAPL,111052,62.24,62.44,60.64,60.82,58.73,142839468,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,59.174,56.666500000000006,1.16898293875992,0
2019-10-30,AAPL,111052,61.19,61.33,60.3,60.81,58.72,124522088,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,59.178,56.95949999999999,1.0199460770063653,1
2019-10-31,AAPL,111052,61.81,62.29,59.31,62.19,60.05,139162080,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,59.428,57.297000000000004,0.951600406333466,1
2019-11-01,AAPL,111052,62.38,63.98,62.29,63.95,61.75,151125336,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,59.874,57.64450000000001,1.1527459968848457,1
2019-11-04,AAPL,111052,64.33,64.46,63.84,64.38,62.16,103271808,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,60.282,58.012,1.3919215335485968,0
2019-11-05,AAPL,111052,64.26,64.55,64.08,64.28,62.07,79897708,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,60.95,58.407000000000004,1.4377126895797097,1
2019-11-06,AAPL,111052,64.19,64.37,63.84,64.31,62.1,75864496,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,61.626,58.772000000000006,1.4811992138506807,1
2019-11-07,AAPL,111052,64.69,65.09,64.53,64.86,62.81,94940332,0.19,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,62.178,59.1355,1.5409091832784605,1
2019-11-08,AAPL,111052,64.67,65.11,64.21,65.03,62.98,70081980,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,62.424,59.4335,1.6078173611040096,1
2019-11-11,AAPL,111052,64.58,65.62,64.57,65.55,63.48,82029836,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,62.688,59.7605,1.7163090242341186,0
2019-11-12,AAPL,111052,65.39,65.7,65.23,65.49,63.42,87388904,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,62.958000000000006,60.09150000000001,1.5079802533339965,1
2019-11-13,AAPL,111052,65.28,66.19,65.27,66.12,64.03,103270372,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,63.34400000000001,60.464,1.130262997910345,0
2019-11-14,AAPL,111052,65.94,66.22,65.53,65.66,63.59,89582224,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,63.5,60.803999999999995,0.7842965708913675,1
2019-11-15,AAPL,111052,65.92,66.44,65.75,66.44,64.34,100374664,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,63.772000000000006,61.167500000000004,0.8118812173661666,1
2019-11-18,AAPL,111052,66.45,66.86,66.06,66.78,64.67,86803588,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,64.01,61.498000000000005,0.8751945815396837,0
2019-11-19,AAPL,111052,66.97,67.0,66.35,66.57,64.47,76278388,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,64.22,61.8255,0.812300573816798,0
2019-11-20,AAPL,111052,66.39,66.52,65.1,65.8,63.72,106439676,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,64.158,62.076499999999996,0.6214758420269515,0
2019-11-21,AAPL,111052,65.92,66.0,65.3,65.5,63.43,121395112,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,64.126,62.30800000000001,0.5431605042105173,0
2019-11-22,AAPL,111052,65.65,65.8,65.21,65.44,63.38,65325052,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,63.93399999999999,62.501,0.4868047749250007,1
2019-11-25,AAPL,111052,65.68,66.61,65.63,66.59,64.49,84118068,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,63.898,62.7195,0.5052436156073683,0
2019-11-26,AAPL,111052,66.73,66.79,65.62,66.07,63.99,105339528,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,63.802,62.982499999999995,0.4691706630982048,1
2019-11-27,AAPL,111052,66.39,67.0,66.33,66.96,64.85,65544488,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,64.02799999999999,63.28900000000001,0.5392803847111769,0
2019-11-29,AAPL,111052,66.65,67.0,66.47,66.81,64.7,46617452,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,64.28200000000001,63.52149999999999,0.5384793403659124,0
2019-12-02,AAPL,111052,66.82,67.06,65.86,66.04,63.96,94774200,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,64.398,63.63199999999999,0.5412167362124548,0
2019-12-03,AAPL,111052,64.58,64.88,64.07,64.86,62.82,117509072,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,64.064,63.665000000000006,0.6541907638880696,1
2019-12-04,AAPL,111052,65.27,65.83,65.17,65.44,63.37,67241552,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,63.94,63.73,0.6553107829290774,1
2019-12-05,AAPL,111052,65.95,66.47,65.68,66.39,64.3,74645372,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,63.83,63.839999999999996,0.6660405393074054,1
2019-12-06,AAPL,111052,66.87,67.75,66.83,67.68,65.54,106189972,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,63.998000000000005,63.9765,0.8092245945628151,0
2019-12-09,AAPL,111052,67.5,67.7,66.23,66.73,64.62,128730580,0.0,17773060000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,64.13,64.05850000000001,0.774068615965752,1
